executed_at,engine,user_id,trials,accepted_count,acceptance_rate,mean_U_AA,std_U_AA,mean_U_PA,std_U_PA,mean_predicted_load,std_predicted_load,mean_steps,state_unchanged,L_current
2026-07-22T10:11:24,negmas,PA01,100,100,1.0,0.84125,0.1157246192475914,0.86,0.0484194634877798,0.50125,0.03927069518101253,11.61,True,0.75
2026-07-22T10:13:22,negmas,PA02,100,100,1.0,0.2999999999999999,0.08838834764831852,0.38041666666666674,0.03418444659328112,0.64,0.0176776695296637,24.61,True,0.75
2026-07-22T10:14:36,negmas,PA03,100,100,1.0,0.58625,0.10561575403319338,0.7466666666666667,0.04194904316217741,0.58275,0.02112315080663867,15.49,True,0.75
2026-07-22T10:16:13,negmas,PA04,100,100,1.0,0.47375,0.12285026454997973,0.5920833333333334,0.059888495927385293,0.60525,0.02457005290999595,20.35,True,0.75
2026-07-22T10:17:45,negmas,PA05,100,100,1.0,0.5062500000000001,0.10364452469860629,0.63375,0.05247188400573313,0.59875,0.02072890493972126,19.29,True,0.75
