executed_at,engine,user_id,trials,use_critiques,accepted_count,acceptance_rate,mean_U_AA,std_U_AA,mean_U_PA,std_U_PA,mean_predicted_load,std_predicted_load,mean_steps,state_unchanged,L_current
2026-07-22T10:36:25,negmas,PA01,100,False,100,1.0,0.8075,0.13040801355744974,0.8420833333333333,0.061320820734523385,0.509,0.04562345887808157,12.51,True,0.75
2026-07-22T10:38:21,negmas,PA02,100,False,100,1.0,0.3287499999999999,0.12074637675723453,0.3720833333333334,0.04574043615882998,0.6342500000000001,0.0241492753514469,24.83,True,0.75
2026-07-22T10:39:38,negmas,PA03,100,False,100,1.0,0.5962500000000001,0.1129919798038781,0.7316666666666667,0.04262237284181474,0.58075,0.02259839596077561,16.33,True,0.75
2026-07-22T10:41:24,negmas,PA04,100,False,100,1.0,0.49375,0.1840303983041932,0.5429166666666667,0.07533605267953275,0.60125,0.03680607966083864,21.77,True,0.75
2026-07-22T10:43:02,negmas,PA05,100,False,100,1.0,0.50125,0.15661956295431298,0.5929166666666668,0.07588711462868165,0.59975,0.03132391259086259,20.55,True,0.75
