executed_at,engine,user_id,trials,accepted_count,acceptance_rate,mean_U_AA,std_U_AA,mean_U_PA,std_U_PA,mean_predicted_load,std_predicted_load,mean_steps,state_unchanged,L_current
2026-07-21T18:40:29,negmas,01,100,100,1.0,0.8975,0.10807983160608645,0.8974173469387755,0.05203417013382681,0.508,0.028696689704563495,8.99,True,0.75
2026-07-21T18:42:21,negmas,02,100,100,1.0,0.3549999999999999,0.12338962679253078,0.43867244897959184,0.030799551100300273,0.629,0.02467792535850615,23.44,True,0.75
2026-07-21T18:44:01,negmas,03,100,100,1.0,0.615,0.11816302298096469,0.7376755102040816,0.03454038925971176,0.5765,0.025204166322257106,16.03,True,0.75
2026-07-21T18:46:19,negmas,04,100,100,1.0,0.44625,0.1277876656802213,0.5349964285714285,0.03592170616946478,0.61075,0.02555753313604426,21.51,True,0.75
2026-07-21T18:47:57,negmas,05,100,100,1.0,0.55625,0.1109264959331178,0.6873882653061224,0.049724613705834905,0.58875,0.022185299186623552,17.65,True,0.75
