executed_at,engine,user_id,trials,use_critiques,accepted_count,acceptance_rate,mean_U_AA,std_U_AA,mean_U_PA,std_U_PA,mean_predicted_load,std_predicted_load,mean_steps,state_unchanged,L_current,mean_agreement_tempo,mean_agreement_complexity,mean_agreement_stimulus,mean_agreement_text,mean_agreement_guidance,mean_agreement_break_policy
2026-07-22T13:21:58,negmas,PA01,100,False,100,1.0,0.8475,0.1069170239017155,0.84,0.049902683071932866,0.51,0.03588175023601832,12.54,True,0.75,0.1375,0.1875,0.16,0.1825,0.8475,0.86
2026-07-22T13:23:56,negmas,PA02,100,False,100,1.0,0.3399999999999999,0.11330269193624673,0.3654166666666667,0.04202140658177819,0.632,0.02266053838724934,24.89,True,0.75,0.405,0.4475,0.4125,0.405,0.605,0.8725
2026-07-22T13:25:12,negmas,PA03,100,False,100,1.0,0.68125,0.1604437206624179,0.7620833333333334,0.07912169775450699,0.56225,0.0349097049543533,15.83,True,0.75,0.5725,0.12,0.1225,0.1575,0.65,0.85
2026-07-22T13:26:26,negmas,PA04,100,False,100,1.0,0.67,0.1505406921732459,0.7770833333333335,0.07415613221065702,0.5615,0.03847401720642126,15.71,True,0.75,0.0825,0.54,0.11,0.1075,0.59,0.8175
2026-07-22T13:27:42,negmas,PA05,100,False,100,1.0,0.67625,0.15420663896214062,0.7591666666666668,0.07349886620440707,0.56175,0.03647858961089366,15.89,True,0.75,0.1025,0.1475,0.475,0.135,0.6375,0.8025
2026-07-22T13:28:57,negmas,PA06,100,False,100,1.0,0.68625,0.16056054154118934,0.75875,0.08042746041551287,0.56175,0.03399540410114284,15.8,True,0.75,0.12,0.13,0.1325,0.495,0.64,0.81
